source_file,report_date,fund_code,fund_desc,prog1_code,prog1_desc,prog2_code,prog2_desc,resp1_code,resp1_desc,resp2_code,resp2_desc,item_group_code,item_group_desc,item_code,item_desc,expenses,commitments,budget,available_budget
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,POLICY DEVELOPMENT,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,6000.0,0.0,70000.0,64000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,POLICY DEVELOPMENT,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),0.0,0.0,34000.0,34000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,POLICY DEVELOPMENT,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,19374.24,0.0,110000.0,90625.76
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),2645158.29,0.0,6105000.0,3459841.71
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERV BASED OTHER (RES),0.0,0.0,11000.0,11000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),93741.25,0.0,205000.0,111258.75
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,453566.73,0.0,1155000.0,701433.27
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),75686.1,0.0,509000.0,433313.9
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),604.72,0.0,1000.0,395.28
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),45677.5,0.0,75000.0,29322.5
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),343869.76,0.0,790000.0,446130.24
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I008,SITA OPER SYS LIC:WINDOWS,0.0,0.0,785000.0,785000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I005,CONTRCTRS:MNT&REP OTH MACH&EQUIP,0.0,0.0,100000.0,100000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,29450.0,143820.0,175000.0,1730.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,12000.0,12000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,1200.0,2500.0,80000.0,76300.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),7064.56,0.0,93000.0,85935.44
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,STRATEGY & PLANNING,O007,STRATEGY AND PLANNING,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,17886.74,17533.24,140000.0,104580.02
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),0.0,0.0,1756000.0,1756000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),0.0,0.0,48000.0,48000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,0.0,0.0,445000.0,445000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),0.0,0.0,147000.0,147000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),0.0,0.0,1000.0,1000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),0.0,0.0,116000.0,116000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),0.0,0.0,229000.0,229000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVITIES,0.0,0.0,300000.0,300000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,0.0,0.0,15000.0,15000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,3000.0,3000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),0.0,0.0,45000.0,45000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFOMANCE MONITO & EVALUAT SUP,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,0.0,0.0,12000.0,12000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),2004977.1,0.0,6865000.0,4860022.9
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERV BASED OTHER (RES),0.0,0.0,22000.0,22000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),61763.7,0.0,200000.0,138236.3
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,274804.69,0.0,798000.0,523195.31
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),172000.7,0.0,573000.0,400999.3
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),518.28,0.0,2000.0,1481.72
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),116678.25,0.0,335000.0,218321.75
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),260646.37,0.0,893000.0,632353.63
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,0.0,0.0,75000.0,75000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,0.0,0.0,5000.0,5000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,0.0,0.0,10000.0,10000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),1132.91,0.0,90000.0,88867.09
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,PERFORMANCE MONITORING,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,0.0,0.0,30000.0,30000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),3371126.22,0.0,13295000.0,9923873.78
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),78920.0,0.0,308000.0,229080.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,292642.83,0.0,1116000.0,823357.17
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),468752.65,0.0,1061000.0,592247.35
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),988.44,0.0,3000.0,2011.56
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),137548.25,0.0,567000.0,429451.75
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),460774.89,0.0,1651000.0,1190225.11
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,176467.0,142783.0,350000.0,30750.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,14275.58,0.0,54000.0,39724.42
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I006,T&S DOM:FOOD & BEVER,634.4,0.0,0.0,-634.4
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),137947.35,0.0,325000.0,187052.65
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,PERFORMANCE MONITORING&EVALUATN,O007,PERFORMANCE MONITORING&EVALUATN,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,0.0,0.0,14000.0,14000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I007,S&W:BASIC SALARY (RES),431673.05,0.0,2033000.0,1601326.95
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I008,S&W:HOUSING ALLOWANCE (RES),61363.0,0.0,254000.0,192637.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I008,S&W:NON PENSIONABLE ALL OTH(RES,29734.86,0.0,107000.0,77265.14
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I008,S&W:SERVICE BONUS (RES),0.0,0.0,61000.0,61000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:BARGAIN COUNCIL(RES),118.52,0.0,500.0,381.48
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:MEDICAL (RES),19022.0,0.0,98000.0,78978.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,COMPENSATION OF EMPLOYEES,I008,EMPL CONTR:PENSION (RES),56117.33,0.0,226000.0,169882.67
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVITIES,0.0,10863.51,539000.0,528136.49
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,14740.0,16830.0,57000.0,25430.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I007,T&S DOM:SPECIAL DAILY ALLOWNC,670.71,0.0,6000.0,5329.29
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,2640.92,0.0,27000.0,24359.08
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I007,T&S DOM:KM ALL(OWN TRANSPORT),3420.28,0.0,15000.0,11579.72
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,12759.19,0.0,30000.0,17240.81
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I006,T&S FOREIGN:ACCOMMODATION,0.0,0.0,40000.0,40000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I006,T&S FOREIGN:DAILY ALLOWANCE,0.0,0.0,26000.0,26000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I007,T&S FOREIGN:CAR RENTAL,0.0,0.0,40000.0,40000.0
EX29.06.26.pdf,2026-06-29,F002,DEPARTMENTAL APPROPRIATION,O006,POLICY COORD AND ADVISORY SERV,O007,POLICY COORD AND ADVISORY SERVIC,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I007,T&S FOREIGN:AIR TRANSPORT,0.0,0.0,100000.0,100000.0
